,Unnamed: 0,model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
0,0,ACURA MDX,3.7,6,Auto-S5,4WD,Gasoline,SUV,7,15,20,17,4,no
1,2,ACURA RDX,2.3,4,Auto-S5,4WD,Gasoline,SUV,7,17,22,19,5,no
2,4,ACURA RL,3.5,6,Auto-S5,4WD,Gasoline,midsize car,7,16,24,19,5,no
3,6,ACURA TL,3.2,6,Auto-S5,2WD,Gasoline,midsize car,7,18,26,21,6,yes
4,7,ACURA TL,3.5,6,Auto-S5,2WD,Gasoline,midsize car,7,17,26,20,6,yes
5,8,ACURA TL,3.5,6,Man-6,2WD,Gasoline,midsize car,7,18,27,21,6,yes
6,14,ACURA TSX,2.4,4,Man-6,2WD,Gasoline,small car,6,19,28,22,6,no
7,15,ACURA TSX,2.4,4,Auto-S5,2WD,Gasoline,small car,6,20,28,23,7,yes
8,18,ASTON MARTIN DB9,5.9,12,Man-6,2WD,Gasoline,small car,6,10,16,12,0,no
9,19,ASTON MARTIN DB9,5.9,12,Auto-S6,2WD,Gasoline,small car,6,11,18,13,1,no
10,22,ASTON MARTIN DB9 Volante,5.9,12,Man-6,2WD,Gasoline,small car,6,10,16,12,0,no
11,23,ASTON MARTIN DB9 Volante,5.9,12,Auto-S6,2WD,Gasoline,small car,6,11,17,13,1,no
12,26,ASTON MARTIN V8 Vantage,4.3,8,Man-6,2WD,Gasoline,small car,6,12,19,15,3,no
13,27,ASTON MARTIN V8 Vantage,4.3,8,Auto-S6,2WD,Gasoline,small car,6,13,20,15,3,no
14,28,AUDI A3,2.0,4,Man-6,2WD,Gasoline,station wagon,7,21,29,24,7,yes
15,29,AUDI A3,2.0,4,Auto-S6,2WD,Gasoline,station wagon,7,22,29,25,7,yes
16,33,AUDI A3,3.2,6,Auto-S6,4WD,Gasoline,station wagon,6,18,25,21,6,no
17,34,AUDI A4,2.0,4,Auto-AV,2WD,Gasoline,small car,7,21,30,24,7,yes
18,39,AUDI A4,3.1,6,Man-6,4WD,Gasoline,small car,6,15,25,19,5,no
19,40,AUDI A4,3.1,6,Auto-S6,4WD,Gasoline,small car,6,17,25,20,6,no
20,41,AUDI A4,3.1,6,Auto-AV,2WD,Gasoline,small car,6,18,27,21,6,no
21,44,AUDI A4 Avant,3.1,6,Man-6,4WD,Gasoline,station wagon,6,15,25,19,5,no
22,45,AUDI A4 Avant,3.1,6,Auto-S6,4WD,Gasoline,station wagon,6,17,25,20,6,no
23,47,AUDI A4 Cabriolet,3.1,6,Auto-S6,4WD,Gasoline,small car,6,17,25,20,6,no
24,50,AUDI A6,3.1,6,Auto-S6,4WD,Gasoline,midsize car,6,17,25,20,6,no
25,51,AUDI A6,3.1,6,Auto-AV,2WD,Gasoline,midsize car,6,18,27,21,6,no
26,53,AUDI A6,4.2,8,Auto-S6,4WD,Gasoline,midsize car,6,16,23,18,5,no
27,55,AUDI A6 Avant,3.1,6,Auto-S6,4WD,Gasoline,station wagon,6,17,25,20,6,no
28,57,AUDI A8,4.2,8,Auto-S6,4WD,Gasoline,midsize car,6,16,23,18,5,no
29,59,AUDI A8 L,4.2,8,Auto-S6,4WD,Gasoline,large car,6,16,23,18,5,no
30,61,AUDI A8 L,6.0,12,Auto-S6,4WD,Gasoline,large car,6,13,19,15,3,no
31,63,AUDI Q7,3.6,6,Auto-S6,4WD,Gasoline,SUV,6,14,20,16,4,no
32,65,AUDI Q7,4.2,8,Auto-S6,4WD,Gasoline,SUV,6,12,17,14,2,no
33,68,AUDI R8,4.2,8,Auto-S6,4WD,Gasoline,small car,6,13,19,15,3,no
34,69,AUDI R8,4.2,8,Man-6,4WD,Gasoline,small car,6,13,20,15,3,no
35,71,AUDI RS4,4.2,8,Man-6,4WD,Gasoline,small car,6,13,20,15,3,no
36,73,AUDI RS4 Cabriolet,4.2,8,Man-6,4WD,Gasoline,small car,6,12,19,14,2,no
37,76,AUDI S4,4.2,8,Man-6,4WD,Gasoline,small car,6,13,20,15,3,no
38,77,AUDI S4,4.2,8,Auto-S6,4WD,Gasoline,small car,6,14,21,16,4,no
39,80,AUDI S4 Avant,4.2,8,Man-6,4WD,Gasoline,station wagon,6,13,20,15,3,no
40,81,AUDI S4 Avant,4.2,8,Auto-S6,4WD,Gasoline,station wagon,6,14,21,16,4,no
41,84,AUDI S4 Cabriolet,4.2,8,Man-6,4WD,Gasoline,small car,6,13,19,15,3,no
42,85,AUDI S4 Cabriolet,4.2,8,Auto-S6,4WD,Gasoline,small car,6,14,21,16,4,no
43,87,AUDI S5,4.2,8,Man-6,4WD,Gasoline,small car,6,14,21,16,4,no
44,89,AUDI S6,5.2,10,Auto-S6,4WD,Gasoline,midsize car,6,14,19,16,4,no
45,91,AUDI S8,5.2,10,Auto-S6,4WD,Gasoline,midsize car,6,13,19,15,3,no
46,92,AUDI TT Coupe,2.0,4,Auto-S6,2WD,Gasoline,small car,7,23,31,26,8,yes
47,96,AUDI TT Coupe,3.2,6,Man-6,4WD,Gasoline,small car,6,17,24,19,5,no
48,97,AUDI TT Coupe,3.2,6,Auto-S6,4WD,Gasoline,small car,6,18,24,20,6,no
49,98,AUDI TT Roadster,2.0,4,Auto-S6,2WD,Gasoline,small car,7,22,29,25,7,yes
50,102,AUDI TT Roadster,3.2,6,Man-6,4WD,Gasoline,small car,6,17,24,19,5,no
51,103,AUDI TT Roadster,3.2,6,Auto-S6,4WD,Gasoline,small car,6,18,24,20,6,no
52,106,BENTLEY Arnage,6.7,8,Auto-S6,2WD,Gasoline,large car,6,9,15,11,0,no
53,107,BENTLEY Arnage,6.7,8,Auto-S6,2WD,Gasoline,midsize car,6,10,15,11,0,no
54,109,BENTLEY Azure,6.7,8,Auto-S6,2WD,Gasoline,small car,6,9,15,11,0,no
55,111,BENTLEY Continental Flying Spur,6.0,12,Auto-S6,4WD,Gasoline,midsize car,6,10,17,12,0,no
56,113,BENTLEY Continental GT,6.0,12,Auto-S6,4WD,Gasoline,small car,6,10,17,13,1,no
57,115,BENTLEY Continental GTC,6.0,12,Auto-S6,4WD,Gasoline,small car,6,10,17,12,0,no
58,116,BMW 328ci,3.0,6,Man-6,2WD,Gasoline,small car,9.5,20,30,24,7,yes
59,117,BMW 328ci,3.0,6,Auto-S6,2WD,Gasoline,small car,9.5,23,31,25,7,yes
60,118,BMW 328ci,3.0,6,Man-6,2WD,Gasoline,small car,7,20,30,24,7,yes
61,119,BMW 328ci,3.0,6,Auto-S6,2WD,Gasoline,small car,7,23,31,25,7,yes
62,124,BMW 328ci Convertible,3.0,6,Man-6,2WD,Gasoline,small car,9.5,19,29,22,6,yes
63,125,BMW 328ci Convertible,3.0,6,Auto-S6,2WD,Gasoline,small car,9.5,20,30,24,7,yes
64,126,BMW 328ci Convertible,3.0,6,Man-6,2WD,Gasoline,small car,7,19,29,22,6,yes
65,127,BMW 328ci Convertible,3.0,6,Auto-S6,2WD,Gasoline,small car,7,20,30,24,7,yes
66,132,BMW 328cxi,3.0,6,Auto-S6,4WD,Gasoline,small car,9.5,20,27,23,7,yes
67,133,BMW 328cxi,3.0,6,Man-6,4WD,Gasoline,small car,7,19,28,22,6,yes
68,134,BMW 328cxi,3.0,6,Auto-S6,4WD,Gasoline,small car,7,20,27,23,7,yes
69,138,BMW 328i,3.0,6,Man-6,2WD,Gasoline,small car,9.5,20,30,24,7,yes
70,139,BMW 328i,3.0,6,Auto-S6,2WD,Gasoline,small car,9.5,23,31,25,7,yes
71,140,BMW 328i,3.0,6,Man-6,2WD,Gasoline,small car,7,20,30,24,7,yes
72,141,BMW 328i,3.0,6,Auto-S6,2WD,Gasoline,small car,7,23,31,25,7,yes
73,146,BMW 328i Sport Wagon,3.0,6,Man-6,2WD,Gasoline,station wagon,7,19,29,22,6,yes
74,148,BMW 328xi,3.0,6,Auto-S6,4WD,Gasoline,small car,9.5,20,27,23,7,yes
75,149,BMW 328xi,3.0,6,Man-6,4WD,Gasoline,small car,7,19,28,22,6,yes
76,150,BMW 328xi,3.0,6,Auto-S6,4WD,Gasoline,small car,7,20,27,23,7,yes
77,154,BMW 328xi Sport Wagon,3.0,6,Man-6,4WD,Gasoline,station wagon,7,19,28,22,6,yes
78,155,BMW 328xi Sport Wagon,3.0,6,Auto-S6,4WD,Gasoline,station wagon,7,20,27,23,7,yes
79,160,BMW 335ci,3.0,6,Man-6,2WD,Gasoline,small car,6,19,28,22,6,no
80,161,BMW 335ci,3.0,6,Auto-S6,2WD,Gasoline,small car,6,20,28,23,7,yes
81,164,BMW 335ci Convertible,3.0,6,Man-6,2WD,Gasoline,small car,6,19,28,22,6,no
82,165,BMW 335ci Convertible,3.0,6,Auto-S6,2WD,Gasoline,small car,6,20,28,23,7,yes
83,168,BMW 335cxi,3.0,6,Man-6,4WD,Gasoline,small car,6,18,27,21,6,no
84,169,BMW 335cxi,3.0,6,Auto-S6,4WD,Gasoline,small car,6,19,27,22,6,no
85,172,BMW 335i,3.0,6,Man-6,2WD,Gasoline,small car,6,19,28,22,6,no
86,173,BMW 335i,3.0,6,Auto-S6,2WD,Gasoline,small car,6,20,28,23,7,yes
87,176,BMW 335xi,3.0,6,Man-6,4WD,Gasoline,small car,6,18,27,21,6,no
88,177,BMW 335xi,3.0,6,Auto-S6,4WD,Gasoline,small car,6,19,27,22,6,no
89,178,BMW 528i,3.0,6,Auto-S6,2WD,Gasoline,midsize car,7,20,30,24,7,yes
90,179,BMW 528i,3.0,6,Man-6,2WD,Gasoline,midsize car,7,20,30,24,7,yes
91,182,BMW 528xi,3.0,6,Man-6,4WD,Gasoline,midsize car,7,19,28,22,6,yes
92,183,BMW 528xi,3.0,6,Auto-S6,4WD,Gasoline,midsize car,7,20,27,23,7,yes
93,188,BMW 535i,3.0,6,Man-6,2WD,Gasoline,midsize car,6,19,28,22,6,no
94,189,BMW 535i,3.0,6,Auto-S6,2WD,Gasoline,midsize car,6,20,28,23,7,yes
95,192,BMW 535xi,3.0,6,Man-6,4WD,Gasoline,midsize car,6,18,27,21,6,no
96,193,BMW 535xi,3.0,6,Auto-S6,4WD,Gasoline,midsize car,6,19,27,22,6,no
97,196,BMW 535xi Sport Wagon,3.0,6,Man-6,4WD,Gasoline,station wagon,6,17,25,20,6,no
98,197,BMW 535xi Sport Wagon,3.0,6,Auto-S6,4WD,Gasoline,station wagon,6,18,26,21,6,no
99,198,BMW 550i,4.8,8,Man-6,2WD,Gasoline,midsize car,7,17,24,19,5,no
100,199,BMW 550i,4.8,8,Auto-S6,2WD,Gasoline,midsize car,7,17,25,20,6,yes
101,202,BMW 650ci,4.8,8,Man-6,2WD,Gasoline,small car,7,17,24,19,5,no
102,203,BMW 650ci,4.8,8,Auto-S6,2WD,Gasoline,small car,7,17,25,20,6,yes
103,206,BMW 650ci Convertible,4.8,8,Man-6,2WD,Gasoline,small car,7,16,22,18,5,no
104,207,BMW 650ci Convertible,4.8,8,Auto-S6,2WD,Gasoline,small car,7,17,25,20,6,yes
105,210,BMW 750i,4.8,8,Auto-S6,2WD,Gasoline,large car,7,17,25,20,6,yes
106,212,BMW 750li,4.8,8,Auto-S6,2WD,Gasoline,large car,7,17,25,20,6,yes
107,215,BMW 760li,6.0,12,Auto-S6,2WD,Gasoline,large car,6,14,22,17,4,no
108,217,BMW Alpina B7,4.4,8,Auto-S6,2WD,Gasoline,large car,6,15,23,18,5,no
109,220,BMW M5,5.0,10,Man-6,2WD,Gasoline,midsize car,6,12,18,14,2,no
110,221,BMW M5,5.0,10,Auto-S7,2WD,Gasoline,midsize car,6,12,18,14,2,no
111,224,BMW M6,5.0,10,Man-6,2WD,Gasoline,small car,6,12,18,14,2,no
112,225,BMW M6,5.0,10,Auto-S7,2WD,Gasoline,small car,6,12,18,14,2,no
113,228,BMW M6 Convertible,5.0,10,Man-6,2WD,Gasoline,small car,6,12,18,14,2,no
114,229,BMW M6 Convertible,5.0,10,Auto-S7,2WD,Gasoline,small car,6,12,19,14,2,no
115,230,BMW X3,3.0,6,Man-6,4WD,Gasoline,SUV,7,18,26,21,6,yes
116,231,BMW X3,3.0,6,Auto-S6,4WD,Gasoline,SUV,7,19,26,22,6,yes
117,234,BMW X5,3.0,6,Auto-S6,4WD,Gasoline,SUV,7,17,23,19,5,no
118,235,BMW X5,4.8,8,Auto-S6,4WD,Gasoline,SUV,7,15,21,17,4,no
119,238,BMW Z4,3.0,6,Man-6,2WD,Gasoline,small car,7,20,30,24,7,yes
120,239,BMW Z4,3.0,6,Auto-S6,2WD,Gasoline,small car,7,23,31,25,7,yes
121,242,BMW Z4 Coupe,3.0,6,Man-6,2WD,Gasoline,small car,7,20,30,24,7,yes
122,243,BMW Z4 Coupe,3.0,6,Auto-S6,2WD,Gasoline,small car,7,23,31,25,7,yes
123,247,BUGATTI Veyron,8.0,16,Auto-S6,4WD,Gasoline,small car,6,8,14,10,0,no
124,248,BUICK Allure,3.8,6,Auto-L4,2WD,Gasoline,midsize car,9.5,17,28,21,6,yes
125,250,BUICK Allure,3.6,6,Auto-L4,2WD,Gasoline,midsize car,6,17,25,20,6,no
126,253,BUICK Allure,5.3,8,Auto-L4,2WD,Gasoline,midsize car,6,16,25,19,5,no
127,256,BUICK Enclave,3.6,6,Auto-L6,2WD,Gasoline,SUV,6,16,24,19,5,no
128,257,BUICK Enclave,3.6,6,Auto-L6,4WD,Gasoline,SUV,6,16,22,18,5,no
129,258,BUICK LaCrosse,3.8,6,Auto-L4,2WD,Gasoline,midsize car,9.5,17,28,21,6,yes
130,260,BUICK LaCrosse,3.6,6,Auto-L4,2WD,Gasoline,midsize car,6,17,25,20,6,no
131,263,BUICK LaCrosse,5.3,8,Auto-L4,2WD,Gasoline,midsize car,6,16,25,19,5,no
132,264,BUICK Lucerne,3.8,6,Auto-L4,2WD,Gasoline,large car,9.5,16,25,19,5,no
133,271,BUICK Terraza,3.9,6,Auto-L4,2WD,Gasoline,minivan,6,16,23,19,5,no
134,278,CADILLAC CTS,3.6,6,Man-6,2WD,Gasoline,midsize car,6,16,25,19,5,no
135,280,CADILLAC CTS,3.6,6,Auto-S6,4WD,Gasoline,midsize car,6,17,25,20,6,no
136,281,CADILLAC CTS,3.6,6,Auto-S6,4WD,Gasoline,midsize car,6,17,26,20,6,no
137,282,CADILLAC CTS,3.6,6,Auto-S6,2WD,Gasoline,midsize car,6,17,26,20,6,no
138,283,CADILLAC CTS,3.6,6,Auto-S6,2WD,Gasoline,midsize car,6,18,26,21,6,no
139,290,CADILLAC Escalade,6.2,8,Auto-L6,2WD,Gasoline,SUV,6,12,19,14,2,no
140,291,CADILLAC Escalade,6.2,8,Auto-L6,4WD,Gasoline,SUV,6,12,18,14,2,no
141,296,CADILLAC SRX,3.6,6,Auto-S5,2WD,Gasoline,SUV,6,15,22,17,4,no
142,297,CADILLAC SRX,3.6,6,Auto-S5,4WD,Gasoline,SUV,6,14,22,17,4,no
143,300,CADILLAC SRX,4.6,8,Auto-S6,2WD,Gasoline,SUV,6,13,20,16,4,no
144,301,CADILLAC SRX,4.6,8,Auto-S6,4WD,Gasoline,SUV,6,13,20,15,3,no
145,304,CADILLAC STS,3.6,6,Auto-S6,4WD,Gasoline,midsize car,6,17,26,20,6,no
146,305,CADILLAC STS,3.6,6,Auto-S6,2WD,Gasoline,midsize car,6,17,26,20,6,no
147,307,CADILLAC STS,4.4,8,Auto-S6,2WD,Gasoline,midsize car,6,13,19,15,3,no
148,310,CADILLAC STS,4.6,8,Auto-S6,4WD,Gasoline,midsize car,6,14,21,16,4,no
149,311,CADILLAC STS,4.6,8,Auto-S6,2WD,Gasoline,midsize car,6,15,24,18,5,no
150,313,CADILLAC XLR,4.4,8,Auto-S6,2WD,Gasoline,small car,6,14,21,16,4,no
151,315,CADILLAC XLR,4.6,8,Auto-S6,2WD,Gasoline,small car,6,15,24,18,5,no
152,334,CHEVROLET Classic,3.5,6,Auto-L4,2WD,Gasoline,midsize car,7,18,28,22,6,yes
153,336,CHEVROLET Classic,2.2,4,Auto-L4,2WD,Gasoline,midsize car,6,21,31,25,7,yes
154,339,CHEVROLET Cobalt,2.2,4,Auto-L4,2WD,Gasoline,small car,9.5,22,31,26,8,yes
155,340,CHEVROLET Cobalt,2.2,4,Man-5,2WD,Gasoline,small car,9.5,24,33,27,8,yes
156,343,CHEVROLET Cobalt,2.2,4,Auto-L4,2WD,Gasoline,small car,6,22,31,26,8,yes
157,344,CHEVROLET Cobalt,2.2,4,Man-5,2WD,Gasoline,small car,6,24,33,27,8,yes
158,347,CHEVROLET Cobalt,2.4,4,Auto-L4,2WD,Gasoline,small car,6,22,31,25,7,yes
159,348,CHEVROLET Cobalt,2.4,4,Man-5,2WD,Gasoline,small car,6,22,32,26,8,yes
160,371,CHEVROLET Corvette,7.0,8,Man-6,2WD,Gasoline,small car,6,15,24,18,5,no
161,372,CHEVROLET Equinox,3.4,6,Auto-L5,2WD,Gasoline,SUV,7,17,24,19,5,no
162,373,CHEVROLET Equinox,3.4,6,Auto-L5,4WD,Gasoline,SUV,7,17,24,19,5,no
163,378,CHEVROLET Equinox,3.6,6,Auto-S6,2WD,Gasoline,SUV,6,16,24,19,5,no
164,379,CHEVROLET Equinox,3.6,6,Auto-S6,4WD,Gasoline,SUV,6,16,24,19,5,no
165,384,CHEVROLET Express 1500,5.3,8,Auto-L4,4WD,Gasoline,van,6,12,16,14,2,no
166,385,CHEVROLET Express 1500,5.3,8,Auto-L4,2WD,Gasoline,van,6,12,16,14,2,no
167,388,CHEVROLET Express 2500,5.3,8,Auto-L4,2WD,Gasoline,van,6,12,16,14,2,no
168,397,CHEVROLET HHR,2.2,4,Man-5,2WD,Gasoline,SUV,7,20,30,24,7,yes
169,398,CHEVROLET HHR,2.2,4,Man-5,2WD,Gasoline,SUV,7,21,30,24,7,yes
170,399,CHEVROLET HHR,2.2,4,Auto-L4,2WD,Gasoline,SUV,7,22,30,25,7,yes
171,401,CHEVROLET HHR,2.4,4,Man-5,2WD,Gasoline,SUV,7,20,28,23,7,yes
172,402,CHEVROLET HHR,2.4,4,Man-5,2WD,Gasoline,SUV,7,20,29,23,7,yes
173,403,CHEVROLET HHR,2.4,4,Auto-L4,2WD,Gasoline,SUV,7,22,28,24,7,yes
174,406,CHEVROLET HHR,2.0,4,Auto-L4,2WD,Gasoline,SUV,6,19,28,22,6,no
175,415,CHEVROLET Impala,3.5,6,Auto-L4,2WD,Gasoline,large car,9.5,18,29,22,6,yes
176,420,CHEVROLET Impala,5.3,8,Auto-L4,2WD,Gasoline,large car,6,16,25,19,5,no
177,421,CHEVROLET Malibu,3.5,6,Auto-L4,2WD,Gasoline,midsize car,7,18,29,22,6,yes
178,423,CHEVROLET Malibu,2.4,4,Auto-L4,2WD,Gasoline,midsize car,6,22,30,25,7,yes
179,426,CHEVROLET Malibu,3.6,6,Auto-S6,2WD,Gasoline,midsize car,6,17,26,20,6,no
180,428,CHEVROLET Malibu Hybrid,2.4,4,Auto-L4,2WD,Gasoline,midsize car,6,24,32,27,8,yes
181,441,CHEVROLET Silverado 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6,15,20,17,4,no
182,442,CHEVROLET Silverado 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6,14,18,15,3,no
183,494,CHEVROLET Tahoe 1500,6.2,8,Auto-L6,2WD,Gasoline,SUV,6,12,19,14,2,no
184,498,CHEVROLET Tahoe 1500 Hybrid,6.0,8,Auto-AV,2WD,Gasoline,SUV,6,21,22,21,6,no
185,499,CHEVROLET Tahoe 1500 Hybrid,6.0,8,Auto-AV,4WD,Gasoline,SUV,6,20,20,20,6,no
186,504,CHEVROLET Trailblazer,5.3,8,Auto-L4,2WD,Gasoline,SUV,6,14,20,17,4,no
187,505,CHEVROLET Trailblazer,5.3,8,Auto-L4,4WD,Gasoline,SUV,6,13,19,16,4,no
188,506,CHEVROLET Trailblazer,6.0,8,Auto-L4,2WD,Gasoline,SUV,6,12,16,14,2,no
189,507,CHEVROLET Trailblazer,6.0,8,Auto-L4,4WD,Gasoline,SUV,6,12,16,13,1,no
190,514,CHEVROLET Uplander,3.9,6,Auto-L4,2WD,Gasoline,minivan,6,16,23,19,5,no
191,516,CHEVROLET Van 1500,4.3,6,Auto-L4,2WD,Gasoline,van,6,15,20,17,4,no
192,521,CHEVROLET Van 1500,5.3,8,Auto-L4,4WD,Gasoline,van,6,12,16,14,2,no
193,522,CHEVROLET Van 1500,5.3,8,Auto-L4,2WD,Gasoline,van,6,12,16,14,2,no
194,523,CHEVROLET Van 1500,5.3,8,Auto-L4,4WD,Gasoline,van,6,13,17,15,3,no
195,524,CHEVROLET Van 1500,5.3,8,Auto-L4,2WD,Gasoline,van,6,14,18,15,3,no
196,527,CHEVROLET Van 2500,4.3,6,Auto-L4,2WD,Gasoline,van,6,15,20,17,4,no
197,531,CHEVROLET Van 2500,5.3,8,Auto-L4,2WD,Gasoline,van,6,12,16,14,2,no
198,532,CHEVROLET Van 2500,5.3,8,Auto-L4,4WD,Gasoline,van,6,13,17,15,3,no
199,533,CHEVROLET Van 2500,5.3,8,Auto-L4,2WD,Gasoline,van,6,14,18,15,3,no
200,544,CHRYSLER 300,3.5,6,Auto-L5,4WD,Gasoline,large car,7,15,22,18,5,no
201,545,CHRYSLER 300,3.5,6,Auto-L5,2WD,Gasoline,large car,7,17,24,20,6,yes
202,546,CHRYSLER 300,3.5,6,Auto-L4,2WD,Gasoline,large car,7,17,24,20,6,yes
203,550,CHRYSLER 300,2.7,6,Auto-L4,2WD,Gasoline,large car,6,18,26,21,6,no
204,555,CHRYSLER 300,6.1,8,Auto-L5,2WD,Gasoline,large car,6,13,18,15,3,no
205,556,CHRYSLER Aspen,4.7,8,Auto-L5,2WD,Gasoline,SUV,7,14,19,15,3,no
206,559,CHRYSLER Aspen,5.7,8,Auto-L5,2WD,Gasoline,SUV,6,13,19,15,3,no
207,560,CHRYSLER Aspen,5.7,8,Auto-L5,4WD,Gasoline,SUV,6,13,18,15,3,no
208,565,CHRYSLER Crossfire,3.2,6,Man-6,2WD,Gasoline,small car,6,15,23,18,5,no
209,566,CHRYSLER Crossfire,3.2,6,Auto-L5,2WD,Gasoline,small car,6,19,25,21,6,no
210,567,CHRYSLER PT Cruiser,2.4,4,Auto-L4,2WD,Gasoline,SUV,7,18,24,21,6,yes
211,568,CHRYSLER PT Cruiser,2.4,4,Auto-L4,2WD,Gasoline,SUV,7,19,24,21,6,yes
212,569,CHRYSLER PT Cruiser,2.4,4,Man-5,2WD,Gasoline,SUV,7,20,25,22,6,yes
213,574,CHRYSLER PT Cruiser,2.4,4,Auto-L4,2WD,Gasoline,SUV,6,18,24,21,6,no
214,575,CHRYSLER PT Cruiser,2.4,4,Auto-L4,2WD,Gasoline,SUV,6,19,24,21,6,no
215,576,CHRYSLER PT Cruiser,2.4,4,Man-5,2WD,Gasoline,SUV,6,20,25,22,6,no
216,577,CHRYSLER PT Cruiser,2.4,4,Man-5,2WD,Gasoline,SUV,6,21,26,23,7,yes
217,578,CHRYSLER PT Cruiser Convertible,2.4,4,Auto-L4,2WD,Gasoline,small car,7,18,24,21,6,yes
218,579,CHRYSLER PT Cruiser Convertible,2.4,4,Auto-L4,2WD,Gasoline,small car,7,19,24,21,6,yes
219,580,CHRYSLER PT Cruiser Convertible,2.4,4,Man-5,2WD,Gasoline,small car,7,20,25,22,6,yes
220,585,CHRYSLER PT Cruiser Convertible,2.4,4,Auto-L4,2WD,Gasoline,small car,6,18,24,21,6,no
221,586,CHRYSLER PT Cruiser Convertible,2.4,4,Auto-L4,2WD,Gasoline,small car,6,19,24,21,6,no
222,587,CHRYSLER PT Cruiser Convertible,2.4,4,Man-5,2WD,Gasoline,small car,6,20,25,22,6,no
223,588,CHRYSLER PT Cruiser Convertible,2.4,4,Man-5,2WD,Gasoline,small car,6,21,26,23,7,yes
224,589,CHRYSLER Pacifica,3.8,6,Auto-L4,2WD,Gasoline,SUV,7,15,22,18,5,no
225,590,CHRYSLER Pacifica,4.0,6,Auto-L6,2WD,Gasoline,SUV,7,15,23,17,4,no
226,591,CHRYSLER Pacifica,4.0,6,Auto-L6,4WD,Gasoline,SUV,7,14,22,17,4,no
227,595,CHRYSLER SRT-8,3.5,6,Auto-L5,2WD,Gasoline,large car,7,17,24,20,6,yes
228,596,CHRYSLER SRT-8,3.5,6,Auto-L4,2WD,Gasoline,large car,7,17,24,20,6,yes
229,599,CHRYSLER SRT-8,2.7,6,Auto-L4,2WD,Gasoline,large car,6,18,26,21,6,no
230,603,CHRYSLER SRT-8,6.1,8,Auto-L5,2WD,Gasoline,large car,6,13,18,15,3,no
231,604,CHRYSLER Sebring,2.4,4,Auto-L4,2WD,Gasoline,midsize car,7,21,30,24,7,yes
232,605,CHRYSLER Sebring,3.5,6,Auto-L6,4WD,Gasoline,midsize car,7,15,24,18,5,no
233,606,CHRYSLER Sebring,3.5,6,Auto-L6,2WD,Gasoline,midsize car,7,16,26,19,5,no
234,608,CHRYSLER Sebring,2.4,4,Auto-L4,2WD,Gasoline,midsize car,6,21,30,24,7,yes
235,609,CHRYSLER Sebring,2.7,6,Auto-L4,2WD,Gasoline,midsize car,6,19,27,22,6,no
236,613,CHRYSLER Sebring Convertible,2.4,4,Auto-L4,2WD,Gasoline,small car,7,20,29,23,7,yes
237,614,CHRYSLER Sebring Convertible,3.5,6,Auto-L6,2WD,Gasoline,small car,7,16,26,19,5,no
238,616,CHRYSLER Sebring Convertible,2.4,4,Auto-L4,2WD,Gasoline,small car,6,20,29,23,7,yes
239,617,CHRYSLER Sebring Convertible,2.7,6,Auto-L4,2WD,Gasoline,small car,6,18,26,21,6,no
240,620,CHRYSLER Town & Country,3.3,6,Auto-L4,2WD,Gasoline,minivan,7,17,24,19,5,no
241,621,CHRYSLER Town & Country,3.8,6,Auto-L6,2WD,Gasoline,minivan,7,16,23,18,5,no
242,622,CHRYSLER Town & Country,4.0,6,Auto-L6,2WD,Gasoline,minivan,7,16,23,18,5,no
243,629,DODGE Avenger,2.4,4,Auto-L4,2WD,Gasoline,midsize car,7,21,30,24,7,yes
244,630,DODGE Avenger,3.5,6,Auto-L6,4WD,Gasoline,midsize car,7,15,24,18,5,no
245,631,DODGE Avenger,3.5,6,Auto-L6,2WD,Gasoline,midsize car,7,16,26,19,5,no
246,633,DODGE Avenger,2.4,4,Auto-L4,2WD,Gasoline,midsize car,6,21,30,24,7,yes
247,634,DODGE Avenger,2.7,6,Auto-L4,2WD,Gasoline,midsize car,6,19,27,22,6,no
248,638,DODGE Caliber,2.4,4,Auto-AV,4WD,Gasoline,midsize car,7,21,24,22,6,yes
249,639,DODGE Caliber,2.4,4,Auto-AV,2WD,Gasoline,midsize car,7,21,25,23,7,yes
250,641,DODGE Caliber,2.0,4,Auto-AV,2WD,Gasoline,midsize car,6,23,27,24,7,yes
251,644,DODGE Caliber,2.4,4,Auto-AV,2WD,Gasoline,midsize car,6,21,25,23,7,yes
252,645,DODGE Caravan,3.3,6,Auto-L4,2WD,Gasoline,minivan,7,17,24,19,5,no
253,646,DODGE Caravan,3.8,6,Auto-L6,2WD,Gasoline,minivan,7,16,23,18,5,no
254,647,DODGE Caravan,4.0,6,Auto-L6,2WD,Gasoline,minivan,7,16,23,18,5,no
255,653,DODGE Challenger,6.1,8,Auto-L5,2WD,Gasoline,midsize car,6,13,18,15,3,no
256,654,DODGE Charger,3.5,6,Auto-L5,4WD,Gasoline,large car,7,15,22,18,5,no
257,655,DODGE Charger,3.5,6,Auto-L5,2WD,Gasoline,large car,7,17,24,20,6,yes
258,656,DODGE Charger,3.5,6,Auto-L4,2WD,Gasoline,large car,7,17,24,20,6,yes
259,660,DODGE Charger,2.7,6,Auto-L4,2WD,Gasoline,large car,6,18,26,21,6,no
